ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
KDH,1,2012,,,83.6,,0.007,0.004,802,5319,-10,0.9,12.0,1652.0,,,,,,0.572,,,1.7,5.8,1.8,-0.556,344,0.845,0.472,0.039,0.3,0.2,39.6,0.1,1.7,1177,0.079,0.107,6131,0.5,-0.188,0.1,3.3,0.472,0.3,,,,,,,,,0.6,,-0.526,0.201,
KDH,4,2011,,,51.3,,0.015,0.007,652,3552,49,-1.0,28.0,1376.0,,,,,,0.362,,,1.3,4.1,1.4,-0.773,726,0.252,0.582,0.155,0.5,0.2,20.3,0.9,2.8,1649,0.101,0.149,4155,0.6,-0.259,0.1,2.2,0.582,0.6,,,,,,,,,0.8,,-0.791,0.115,
KDH,3,2011,,,15.1,,0.075,0.03,359,1493,4,1.4,124.0,1234.0,,,,,,0.257,,,0.8,6.1,2.2,-0.309,3473,0.447,0.337,0.119,0.8,0.3,5.7,0.1,3.9,2422,0.096,0.086,1849,1.0,-0.256,0.2,1.5,0.337,0.5,,,,,,,,,1.2,,-0.278,-0.01,
KDH,2,2011,,,12.4,,0.112,0.049,260,1169,1,1.5,179.0,1247.0,,,,,,0.29,,,1.1,7.1,2.8,-0.248,4812,0.255,0.181,0.081,0.7,0.3,3.7,0.3,3.4,2207,0.135,0.097,1428,1.4,-0.878,0.3,1.1,0.181,0.5,,,,,,,,,0.9,,-0.271,0.012,
KDH,1,2011,,,9.1,,0.153,0.069,151,1004,44,2.3,239.0,1232.0,,,,,,0.292,,,1.1,6.7,2.8,-0.12,6602,0.346,0.245,0.105,0.7,0.3,2.4,0.4,3.4,2142,0.186,0.122,1111,2.4,-1.923,0.4,2.0,0.245,0.9,,,,,,,,,0.9,,-0.068,0.006,
KDH,4,2010,,,8.9,,0.178,0.092,141,875,2,14.6,272.0,1224.0,,,,,,0.297,,,1.2,5.5,2.3,0.198,7085,0.306,0.25,0.21,0.6,0.3,1.5,0.6,3.4,2006,0.235,0.141,1015,2.6,-1.864,0.4,1.6,0.25,1.4,,,,,,,,,0.9,,-0.038,0.744,
DRC,3,2022,8.1,1.4,7.8,,0.176,0.097,55,136,32,21.5,2643.0,15392.0,,,,,,0.518,,,1.1,1.5,0.5,0.16,3520.0,0.169,0.082,0.057,0.4,0.2,1.6,937.0,1.9,847,0.019,0.014,159,6.6,-0.008,1.6,0.8,0.082,0.9,,,,,,,,,0.9,,0.196,0.044,
DRC,2,2022,11.9,1.8,11.1,,0.156,0.089,55,126,27,26.5,2277.0,14743.0,,,,,,0.518,,,1.1,1.5,0.5,-0.077,2944.0,0.179,0.09,0.073,0.5,0.2,1.6,765.5,1.9,766,0.026,0.015,154,6.6,-0.014,1.5,0.8,0.09,1.0,,,,,,,,,0.9,,-0.084,-0.048,
DRC,1,2022,13.8,2.2,10.7,,0.163,0.1,58,105,22,31.0,2467.0,15486.0,,,,,,0.549,,,1.2,1.6,0.6,0.007,3216.0,0.156,0.069,0.051,0.4,0.2,1.5,610.8,1.8,840,0.032,0.018,141,6.3,-0.008,1.6,0.8,0.069,0.9,,,,,,,,,0.8,,0.008,0.037,
DRC,4,2021,12.8,2.1,10.9,,0.168,0.104,55,112,27,44.1,2449.0,14934.0,,,,,,0.565,,,1.3,1.6,0.5,-0.071,3191.0,0.166,0.086,0.066,0.3,0.2,1.2,344.7,1.8,754,0.051,0.025,140,6.6,-0.009,1.6,0.8,0.086,1.0,,,,,,,,,0.8,,-0.085,0.016,
DRC,3,2021,11.6,2.1,9.6,,0.185,0.12,54,117,21,22.1,2635.0,14698.0,,,,,,0.593,,,1.5,1.6,0.4,-0.082,3489.0,0.144,0.046,0.036,0.3,0.2,0.9,1437.8,1.7,702,0.01,0.005,150,6.8,-0.013,1.6,0.8,0.046,1.0,,,,,,,,,0.7,,-0.097,0.02,
DRC,2,2021,10.0,2.0,9.1,,0.2,0.13,55,108,22,74.6,2870.0,14414.0,,,,,,0.64,,,1.8,1.7,0.6,0.206,3862.0,0.188,0.113,0.088,0.2,0.1,0.9,677.8,1.6,647,0.017,0.008,141,6.6,-0.006,1.6,0.8,0.113,1.0,,,,,,,,,0.6,,0.178,-0.022,
DRC,1,2021,11.1,1.8,9.2,,0.165,0.11,59,115,21,29.9,2380.0,14739.0,,,,,,0.701,,,2.3,1.9,0.7,0.102,3279.0,0.182,0.094,0.07,0.2,0.1,1.3,536.9,1.4,658,0.083,0.043,153,6.2,-0.01,1.5,0.8,0.094,0.9,,,,,,,,,0.4,,0.047,0.038,
DRC,4,2020,9.7,1.5,9.4,,0.155,0.1,51,116,30,75.1,2159.0,14205.0,,,,,,0.694,,,2.3,1.8,0.7,0.127,3131.0,0.198,0.135,0.099,0.2,0.1,1.3,376.1,1.4,570,0.112,0.057,137,7.2,-0.008,1.4,0.8,0.135,0.9,,,,,,,,,0.4,,0.097,0.031,
DRC,3,2020,9.7,1.4,9.2,,0.14,0.093,48,106,16,23.2,1916.0,13783.0,,,,,,0.72,,,2.6,1.9,0.6,-0.081,2853.0,0.153,0.092,0.065,0.2,0.1,1.4,6.5,1.4,526,0.036,0.02,138,7.7,-0.004,1.4,0.8,0.092,0.9,,,,,,,,,0.4,,-0.219,-0.034,
DRC,2,2020,7.2,1.1,6.3,,0.154,0.093,46,115,24,12.2,2086.0,14265.0,,,,,,0.661,,,2.0,1.8,0.5,-0.085,3654.0,0.149,0.084,0.061,0.3,0.2,1.5,3.1,1.5,615,0.093,0.065,137,8.0,-0.003,1.3,0.8,0.084,0.9,,,,,,,,,0.5,,0.067,0.015,
DRC,1,2020,5.4,0.9,7.1,,0.169,0.1,38,114,18,7.6,2280.0,14054.0,,,,,,0.626,,,1.7,1.6,0.3,0.082,3425.0,0.147,0.085,0.047,0.4,0.2,2.0,3.7,1.6,549,0.011,0.008,134,9.6,-0.004,1.4,0.8,0.085,0.7,,,,,,,,,0.6,,-0.092,0.023,
DRC,4,2019,9.9,1.5,6.3,,0.159,0.09,21,111,24,14.0,2107.0,13737.0,,,,,,0.603,,,1.5,1.5,0.2,0.237,3772.0,0.176,0.121,0.083,0.4,0.3,1.8,3.6,1.7,450,0.028,0.021,108,17.5,-0.004,1.4,1.3,0.121,0.9,,,,,,,,,0.7,,-0.027,0.013,
DRC,3,2019,12.0,1.5,8.0,,0.129,0.074,24,96,18,12.5,1703.0,13559.0,,,,,,0.618,,,1.6,1.5,0.3,0.336,3878.0,0.167,0.121,0.084,0.4,0.3,1.9,3.3,1.6,388,0.032,0.016,102,15.2,-0.01,1.4,1.3,0.121,0.9,,,,,,,,,0.6,,0.118,0.053,
DRC,2,2019,12.6,1.2,8.6,,0.1,0.052,27,95,27,10.4,1275.0,12870.0,,,,,,0.556,,,1.3,1.3,0.4,0.124,3470.0,0.145,0.099,0.065,0.5,0.3,2.3,3.2,1.8,269,0.084,0.045,96,13.4,-0.037,1.3,1.3,0.099,0.8,,,,,,,,,0.8,,-0.224,-0.008,
DRC,1,2019,16.7,1.5,6.0,,0.087,0.047,22,99,23,3.3,1134.0,12980.0,,,,,,0.559,,,1.3,1.2,0.3,-0.028,4469.0,0.097,0.049,0.02,0.6,0.3,1.9,3.3,1.8,247,0.051,0.034,98,16.7,-0.059,1.3,1.2,0.049,0.5,,,,,,,,,0.8,,0.007,0.013,
DRC,4,2018,15.6,1.4,6.7,,0.092,0.049,35,84,24,4.7,1167.0,12819.0,,,,,,0.538,,,1.2,1.2,0.4,0.011,4436.0,0.109,0.061,0.033,0.6,0.3,1.8,2.9,1.9,181,0.033,0.02,95,10.3,-0.121,1.3,1.3,0.061,0.7,,,,,,,,,0.9,,0.014,-0.002,
DRC,3,2018,20.0,1.8,7.1,,0.09,0.049,31,93,22,4.9,1154.0,12845.0,,,,,,0.527,,,1.1,1.2,0.4,0.043,4374.0,0.122,0.075,0.035,0.7,0.4,1.9,2.1,1.9,213,0.032,0.018,103,11.7,-0.194,1.3,1.3,0.075,0.6,,,,,,,,,0.9,,0.05,0.021,
DRC,2,2018,17.9,1.6,5.8,,0.088,0.043,35,109,31,6.9,1106.0,12584.0,,,,,,0.486,,,0.9,1.2,0.5,0.176,4167.0,0.143,0.098,0.059,0.7,0.4,2.1,1.9,2.1,191,0.093,0.055,113,10.5,-0.233,1.2,1.3,0.098,0.8,,,,,,,,,1.1,,0.074,-0.034,
DRC,1,2018,25.8,1.9,8.5,,0.07,0.038,30,100,22,4.2,941.0,13027.0,,,,,,0.516,,,1.1,1.2,0.4,-0.309,3881.0,0.104,0.055,0.028,0.7,0.4,2.2,1.4,1.9,245,0.062,0.033,108,12.1,-0.228,1.2,1.3,0.055,0.6,,,,,,,,,0.9,,-0.114,0.033,
DRC,4,2017,14.4,1.6,7.7,,0.105,0.058,39,78,21,6.2,1361.0,12611.0,,,,,,0.537,,,1.2,1.2,0.6,-0.337,4380.0,0.118,0.059,0.03,0.6,0.3,1.8,1.3,1.9,203,0.045,0.022,96,9.5,-0.183,1.3,1.4,0.059,0.7,,,,,,,,,0.9,,-0.145,-0.019,
DRC,3,2017,8.9,1.4,6.9,,0.154,0.085,29,99,17,4.8,2052.0,12849.0,,,,,,0.555,,,1.2,1.3,0.5,-0.192,5122.0,0.112,0.054,0.029,0.6,0.3,1.5,1.6,1.8,294,0.01,0.004,110,12.7,-0.095,1.2,1.3,0.054,0.7,,,,,,,,,0.8,,-0.209,0.017,
DRC,2,2017,10.0,2.0,5.0,,0.197,0.095,35,116,24,5.4,2540.0,12636.0,,,,,,0.502,,,1.0,1.2,0.4,-0.2,6473.0,0.13,0.072,0.04,0.7,0.3,1.5,2.8,2.0,286,0.05,0.03,127,10.3,-0.04,1.1,1.2,0.072,0.7,,,,,,,,,1.0,,-0.114,-0.092,
DRC,1,2017,7.5,1.7,5.6,,0.221,0.127,35,104,14,9.7,3176.0,13912.0,,,,,,0.584,,,1.4,1.5,0.5,-0.045,7305.0,0.147,0.114,0.078,0.6,0.3,1.2,2.0,1.7,453,0.014,0.007,126,10.3,-0.055,1.2,1.3,0.114,0.9,,,,,,,,,0.7,,-0.023,0.045,
DRC,4,2016,7.3,1.8,5.6,,0.243,0.133,35,107,18,14.4,3325.0,13316.0,,,,,,0.563,,,1.3,1.5,0.6,-0.032,7476.0,0.207,0.161,0.122,0.6,0.3,1.2,1.3,1.8,406,0.032,0.014,124,10.3,-0.047,1.1,1.3,0.161,0.9,,,,,,,,,0.8,,-0.036,-0.039,
DRC,3,2016,8.9,2.2,5.5,,0.256,0.133,30,119,14,11.4,3434.0,13863.0,,,,,,0.553,,,1.2,1.4,0.4,-0.004,7754.0,0.19,0.15,0.105,0.6,0.3,1.3,1.1,1.8,338,0.048,0.022,136,12.1,-0.047,1.1,1.2,0.15,0.9,,,,,,,,,0.8,,-0.095,0.053,
DRC,2,2016,8.3,2.2,6.7,,0.271,0.12,39,112,22,13.2,3448.0,13163.0,,,,,,0.465,,,0.9,1.2,0.6,-0.014,8564.0,0.228,0.17,0.124,0.6,0.3,1.4,1.1,2.1,255,0.254,0.086,130,9.3,-0.031,1.0,1.3,0.17,0.9,,,,,,,,,1.1,,-0.088,-0.112,
DRC,1,2016,6.7,1.6,5.8,,0.246,0.132,36,105,14,11.6,3499.0,14826.0,,,,,,0.569,,,1.3,1.7,0.7,0.002,9388.0,0.206,0.162,0.118,0.5,0.3,1.3,0.8,1.8,521,0.118,0.053,127,10.2,-0.022,1.0,1.3,0.162,0.9,,,,,,,,,0.8,,-0.007,0.053,
DRC,4,2015,6.6,1.6,5.9,,0.259,0.132,29,109,20,13.7,3492.0,14081.0,,,,,,0.532,,,1.1,1.5,0.6,0.061,9449.0,0.253,0.207,0.148,0.6,0.3,1.3,0.8,1.9,426,0.144,0.059,118,12.5,-0.062,1.1,1.3,0.207,0.9,,,,,,,,,0.9,,0.104,0.082,
DRC,3,2015,7.4,1.9,6.3,,0.263,0.124,32,103,17,11.7,3293.0,13019.0,,,,,,0.489,,,1.0,1.4,0.5,0.055,8558.0,0.223,0.189,0.108,0.7,0.4,1.6,0.6,2.0,354,0.09,0.037,118,11.2,-0.088,1.1,1.3,0.189,0.7,,,,,,,,,1.0,,0.06,0.058,
DRC,2,2015,8.9,2.3,7.5,,0.262,0.11,36,105,20,11.6,3122.0,12304.0,,,,,,0.421,,,0.7,1.2,0.6,0.048,8071.0,0.259,0.188,0.128,0.9,0.4,1.8,0.7,2.4,264,0.254,0.085,121,10.0,-0.144,1.0,1.3,0.188,0.9,,,,,,,,,1.4,,0.08,-0.1,
DRC,1,2015,9.3,2.0,9.0,,0.229,0.109,34,115,18,9.9,2978.0,13665.0,,,,,,0.504,,,1.0,1.4,0.6,0.005,7473.0,0.225,0.185,0.114,0.7,0.4,2.1,0.6,2.0,372,0.097,0.035,131,10.9,-0.17,1.0,1.3,0.185,0.8,,,,,,,,,1.0,,0.081,0.058,
DRC,4,2014,,,10.2,,0.242,0.111,29,121,25,8.8,2963.0,12922.0,,,,,,0.489,,,1.0,1.4,0.5,0.019,6915.0,0.294,0.177,0.112,0.7,0.4,2.2,0.4,2.0,317,0.055,0.018,125,12.4,-0.154,1.0,1.3,0.177,0.8,,,,,,,,,1.0,,-0.005,0.072,
DRC,3,2014,,,10.5,,0.254,0.114,29,105,25,5.6,2909.0,12059.0,,,,,,0.459,,,0.8,1.4,0.6,-0.07,6950.0,0.201,0.134,0.082,0.9,0.4,2.2,0.5,2.2,323,0.073,0.021,109,12.4,-0.171,1.0,1.3,0.134,0.8,,,,,,,,,1.2,,-0.049,0.047,
DRC,2,2014,,,9.8,,0.29,0.121,36,110,26,6.6,3127.0,11516.0,,,,,,0.422,,,0.7,1.4,0.6,-0.03,7304.0,0.233,0.19,0.114,1.0,0.4,2.1,0.4,2.4,375,0.167,0.05,119,10.3,-0.148,1.0,1.3,0.19,0.8,,,,,,,,,1.4,,-0.071,-0.067,
DRC,1,2014,,,8.3,,0.285,0.126,33,137,24,6.3,3223.0,12336.0,,,,,,0.452,,,0.8,1.6,0.5,0.02,7864.0,0.256,0.209,0.126,1.0,0.4,2.2,0.6,2.2,487,0.064,0.026,146,11.1,-0.17,0.9,1.3,0.209,0.8,,,,,,,,,1.2,,0.047,0.062,
DRC,4,2013,,,8.0,,0.294,0.132,27,142,27,6.4,3159.0,11613.0,,,,,,0.432,,,0.8,1.4,0.4,0.003,7509.0,0.26,0.208,0.121,1.0,0.4,2.0,0.6,2.3,360,0.039,0.016,142,13.7,-0.349,1.0,1.3,0.208,0.8,,,,,,,,,1.3,,0.044,0.074,
DRC,3,2013,,,8.2,,0.317,0.149,29,124,23,12.0,3148.0,10815.0,,,,,,0.435,,,0.8,1.3,0.4,0.047,7195.0,0.267,0.216,0.144,1.0,0.4,1.7,0.5,2.3,262,0.039,0.015,129,12.5,-0.38,1.1,1.3,0.216,0.9,,,,,,,,,1.3,,0.058,0.076,
DRC,2,2013,,,8.5,,0.325,0.157,37,106,24,127.2,3008.0,10054.0,,,,,,0.414,,,0.7,1.4,0.6,0.073,6801.0,0.255,0.203,0.144,1.0,0.4,1.4,0.3,2.4,305,0.097,0.034,118,10.0,-0.814,1.2,1.3,0.203,0.9,,,,,,,,,1.4,,-0.186,-0.023,
DRC,1,2013,,,7.2,,0.311,0.15,34,118,22,112.1,2804.0,10288.0,,,,,,0.435,,,0.8,1.9,0.7,0.065,8359.0,0.24,0.189,0.129,0.9,0.4,1.6,0.1,2.3,509,0.097,0.045,130,10.7,-0.862,1.2,1.3,0.189,0.9,,,,,,,,,1.3,,0.066,0.045,
DRC,4,2012,,,6.7,,0.305,0.149,22,129,28,102.5,2631.0,9849.0,,,,,,0.47,,,0.9,1.9,0.6,0.129,7839.0,0.288,0.213,0.144,0.8,0.4,1.5,0.2,2.1,508,0.065,0.034,122,16.8,-0.807,1.3,1.3,0.213,0.9,,,,,,,,,1.1,,0.11,0.085,
DRC,3,2012,,,4.9,,0.292,0.162,35,90,12,164.4,2330.0,9080.0,,,,,,0.52,,,1.1,2.0,0.8,0.147,7065.0,0.207,0.162,0.113,0.6,0.3,1.1,0.2,1.9,498,0.03,0.018,114,10.3,-1.124,1.6,1.3,0.162,0.9,,,,,,,,,0.9,,0.128,0.073,
DRC,2,2012,,,6.3,,0.27,0.168,34,84,9,102.6,2032.0,8459.0,,,,,,0.607,,,1.5,2.7,1.3,0.125,6265.0,0.203,0.156,0.111,0.3,0.2,0.8,0.1,1.6,682,0.076,0.04,109,10.7,-0.805,2.0,1.3,0.156,1.0,,,,,,,,,0.6,,-0.276,0.094,
DRC,1,2012,,,6.3,,0.257,0.151,33,88,7,15.2,1806.0,7732.0,,,,,,0.564,,,1.3,2.3,1.0,0.086,8657.0,0.16,0.121,0.083,0.4,0.2,1.1,0.8,1.8,646,0.038,0.021,115,11.1,-0.917,1.9,1.3,0.121,0.9,,,,,,,,,0.8,,0.013,0.047,
DRC,4,2011,,,3.8,,0.245,0.143,22,104,12,18.1,1663.0,7388.0,,,,,,0.514,,,1.1,2.0,0.7,-0.001,8544.0,0.181,0.141,0.087,0.5,0.3,1.1,1.5,1.9,658,0.089,0.093,114,17.0,-0.767,1.9,1.3,0.141,0.8,,,,,,,,,0.9,,0.029,0.072,
DRC,3,2011,,,3.5,,0.266,0.178,33,72,5,22.6,1663.0,6895.0,,,,,,0.609,,,1.6,2.6,1.2,0.002,8302.0,0.122,0.088,0.056,0.4,0.2,0.6,1.5,1.6,622,0.042,0.039,100,10.9,-0.495,2.4,1.3,0.088,0.9,,,,,,,,,0.6,,0.01,0.049,
DRC,2,2011,,,3.7,,0.279,0.192,30,78,4,24.1,1660.0,6572.0,,,,,,0.639,,,1.8,3.0,1.3,0.059,8218.0,0.171,0.13,0.083,0.4,0.2,0.6,1.2,1.6,615,0.041,0.035,104,12.2,-0.634,2.4,1.3,0.13,0.9,,,,,,,,,0.6,,-0.359,0.038,
DRC,1,2011,,,3.3,,0.274,0.189,30,72,4,16.7,1567.0,6331.0,,,,,,0.618,,,1.6,2.3,1.1,-0.047,12824.0,0.154,0.117,0.071,0.4,0.3,0.7,4.4,1.6,514,0.127,0.109,98,12.3,-0.432,2.3,1.3,0.117,0.8,,,,,,,,,0.6,,-0.016,0.027,
DRC,4,2010,,,4.2,,0.304,0.213,17,80,5,27.2,1644.0,6162.0,,,,,,0.698,,,2.3,3.0,1.3,-0.148,13039.0,0.176,0.134,0.091,0.3,0.2,0.6,3.0,1.4,517,0.016,0.01,92,21.6,-0.485,2.4,1.3,0.134,0.9,,,,,,,,,0.4,,-0.053,0.094,
DRC,3,2010,,,3.8,,0.398,0.288,23,59,6,48.4,1929.0,5633.0,,,,,,0.763,,,3.2,3.8,1.9,-0.269,13768.0,0.143,0.104,0.07,0.1,0.1,0.3,0.8,1.3,467,0.069,0.039,76,15.7,-0.504,2.5,1.3,0.104,0.9,,,,,,,,,0.3,,-0.188,0.059,
DRC,2,2010,,,4.2,,0.633,0.44,26,68,5,36.2,2641.0,5318.0,,,,,,0.762,,,3.2,3.5,1.3,-0.233,16964.0,0.171,0.133,0.089,0.1,0.1,0.3,2.0,1.3,415,0.055,0.022,89,14.2,-0.284,2.7,1.3,0.133,0.9,,,,,,,,,0.3,,-0.451,0.043,
DRC,1,2010,,,3.7,,0.995,0.64,24,66,3,29.1,3444.0,5101.0,,,,,,0.806,,,4.1,4.7,1.9,0.049,30925.0,0.214,0.18,0.117,0.1,0.1,0.3,0.8,1.2,392,0.032,0.012,87,15.2,-0.119,2.9,1.3,0.18,0.9,,,,,,,,,0.2,,0.04,0.097,
DRC,4,2009,,,4.2,,1.022,0.561,13,87,5,50.4,3285.0,4651.0,,,,,,0.706,,,2.4,2.9,1.1,0.304,29739.0,0.264,0.215,0.193,0.2,0.2,0.5,2.2,1.4,359,0.141,0.043,95,27.4,-0.07,2.6,1.0,0.215,0.9,,,,,,,,,0.4,,0.238,0.148,
DRC,3,2009,,,6.8,,0.864,0.418,24,91,4,64.4,2519.0,4051.0,,,,,,0.676,,,2.1,2.6,1.5,0.622,24030.0,0.329,0.283,0.266,0.3,0.2,0.9,2.2,1.5,291,0.04,0.008,111,15.1,-0.068,2.2,1.0,0.283,0.9,,,,,,,,,0.5,,0.275,0.34,
DRC,2,2009,,,5.8,,0.654,0.293,30,78,6,57.1,1553.0,3024.0,,,,,,0.6,,,1.5,2.0,1.1,2.336,18852.0,0.337,0.307,0.282,0.5,0.3,1.1,2.5,1.7,191,0.083,0.023,103,12.1,-0.076,2.2,1.0,0.307,0.9,,,,,,,,,0.7,,0.944,0.658,
DRC,1,2009,,,7.5,,0.247,0.092,31,74,7,6.4,465.0,1824.0,,,,,,0.412,,,0.7,1.4,0.5,0.19,9696.0,0.194,0.122,0.087,1.1,0.5,2.3,1.9,2.4,84,0.023,0.006,98,11.7,-0.076,2.2,1.0,0.122,0.7,,,,,,,,,1.4,,,0.028,
DRC,4,2008,,,,,0.222,0.078,19,83,4,1.2,391.0,1773.0,,,,,,0.346,,,0.5,1.4,0.5,-0.259,,0.111,0.06,0.007,1.7,0.6,,2.9,2.9,121,0.07,,97,19.2,,2.2,1.0,0.06,0.1,,,,,,,,,1.9,,,-0.003,
DRC,3,2008,,,,,0.311,0.099,31,88,5,1.9,528.0,1778.0,,,,,,0.294,,,0.4,1.3,0.4,-0.172,,0.15,0.1,0.027,2.4,0.7,,4.2,3.4,127,0.089,,115,11.6,,2.1,1.0,0.1,0.3,,,,,,,,,2.4,,,0.031,
DRC,2,2008,,,,,0.401,0.126,29,77,9,2.8,638.0,1724.0,,,,,,0.309,,,0.4,1.5,0.6,-0.02,,0.106,0.068,0.038,2.1,0.6,,2.9,3.2,164,0.107,,98,12.4,,2.3,1.0,0.068,0.6,,,,,,,,,2.2,,,-0.111,
FRT,3,2022,13.7,4.5,16.0,,0.389,0.069,11,59,24,2.0,5326.0,16193.0,,,,,,0.193,,,0.2,1.1,0.4,0.062,8130,0.155,0.016,0.011,2.5,0.5,6.3,,5.2,1065,0.21,0.049,47,32.3,-0.525,3.3,0.8,0.016,0.9,,,,,,,,,4.1,,0.105,0.046,
FRT,2,2022,18.2,5.9,20.1,,0.382,0.067,13,59,21,1.5,5013.0,15480.0,,,,,,0.183,,,0.2,1.1,0.5,0.029,7360,0.152,0.012,0.008,2.8,0.5,7.1,,5.5,1137,0.239,0.046,52,27.5,-0.514,3.1,0.8,0.012,0.8,,,,,,,,,4.4,,-0.137,0.004,
FRT,1,2022,20.5,6.5,20.2,,0.376,0.063,15,64,24,4.5,4873.0,15419.0,,,,,,0.169,,,0.2,1.1,0.6,0.301,8532,0.158,0.027,0.021,3.2,0.6,8.0,,5.9,1217,0.497,0.105,55,24.8,-0.188,2.8,0.8,0.027,1.0,,,,,,,,,4.8,,0.351,0.099,
FRT,4,2021,17.8,4.7,34.5,,0.309,0.055,16,64,29,9.9,3745.0,14030.0,,,,,,0.155,,,0.2,1.1,0.6,2.884,6314,0.149,0.047,0.04,3.6,0.6,8.6,,6.5,1115,0.658,0.089,50,23.5,-0.02,2.8,0.8,0.047,1.1,,,,,,,,,5.4,,3.56,0.253,
FRT,3,2021,32.8,2.8,112.0,,0.09,0.017,16,57,24,1.2,964.0,11200.0,,,,,,0.156,,,0.2,1.1,0.7,0.716,1385,0.139,0.009,0.01,3.8,0.6,34.4,,6.4,806,0.26,0.047,50,22.2,-0.051,2.7,0.8,0.009,1.4,,,,,,,,,5.3,,0.883,0.041,
FRT,2,2021,32.0,1.7,147.4,,0.052,0.011,19,62,18,0.6,561.0,10759.0,,,,,,0.165,,,0.2,1.1,0.7,2.547,735,0.139,0.005,0.007,3.9,0.7,65.7,,6.1,861,0.474,0.148,63,18.8,-0.06,2.6,0.8,0.005,1.8,,,,,,,,,5.0,,0.422,0.024,
FRT,1,2021,127.7,1.9,174.5,,0.015,0.003,21,76,24,1.6,158.0,10505.0,,,,,,0.164,,,0.2,1.1,0.7,-0.241,517,0.126,0.007,0.007,3.8,0.6,105.1,,6.1,847,0.486,0.206,73,17.3,-0.056,2.2,0.8,0.007,1.2,,,,,,,,,5.0,,-0.481,0.025,
FRT,4,2020,101.9,2.1,50.9,,0.02,0.004,21,75,41,0.5,208.0,10244.0,,,,,,0.225,,,0.3,1.2,0.8,-19.79,997,0.137,0.002,0.001,2.0,0.5,39.3,,4.4,800,0.573,0.329,55,17.6,-0.069,2.4,0.5,0.002,1.4,,,,,,,,,3.4,,0.269,0.0,
FRT,3,2020,-1435.6,1.6,61.3,,-0.001,0.0,21,61,22,-0.2,-11.0,10244.0,,,,,,0.255,,,0.3,1.2,0.7,-1.018,785,0.139,,,2.0,0.5,44.0,,3.9,809,0.412,0.259,60,17.2,-0.056,2.8,,,1.8,,,,,,,,,2.9,,-0.649,-0.061,
FRT,2,2020,23.1,1.3,22.3,,0.057,0.014,20,59,15,0.1,607.0,10913.0,,,,,,0.274,,,0.4,1.3,0.6,-0.614,2236,0.145,0.001,,2.0,0.5,16.7,,3.7,884,0.454,0.352,64,18.1,-0.064,3.2,,0.001,-6.1,,,,,,,,,2.6,,-0.438,-0.014,
FRT,1,2020,4.5,0.6,15.7,,0.149,0.035,19,68,19,1.6,1575.0,11062.0,,,,,,0.217,,,0.3,1.2,0.6,-0.419,3981,0.138,0.017,0.009,2.9,0.6,10.3,,4.6,914,0.694,0.544,69,18.8,-0.074,3.1,0.8,0.017,0.7,,,,,,,,,3.6,,-0.09,-0.311,
FRT,4,2019,7.4,1.3,11.3,,0.178,0.036,6,74,24,-0.2,2710.0,16050.0,,,,,,0.192,,,0.2,1.2,0.5,-0.396,4377,0.121,-0.002,-0.005,2.9,0.6,10.3,,5.2,869,0.717,0.551,56,62.5,-0.081,2.8,0.7,-0.002,1.6,,,,,,,,,4.1,,-0.337,-0.03,
FRT,3,2019,9.7,2.6,7.0,,0.304,0.071,9,51,20,2.8,4491.0,16539.0,,,,,,0.225,,,0.3,1.2,0.7,-0.021,6605,0.125,0.022,0.017,2.3,0.5,5.2,,4.4,932,0.869,0.797,40,42.4,-0.073,3.3,1.2,0.022,0.9,,,,,,,,,3.4,,-0.078,0.059,
FRT,2,2019,11.6,3.4,10.4,,0.333,0.077,11,54,19,4.3,4589.0,15613.0,,,,,,0.233,,,0.3,1.2,0.7,0.041,7163,0.136,0.033,0.024,2.3,0.6,5.2,,4.3,881,0.865,0.337,46,33.2,0.896,3.4,1.2,0.033,0.9,,,,,,,,,3.2,,-0.181,0.029,
VND,3,2022,8.9,1.3,9.2,,0.181,0.059,636.0,,0,,1721.0,11984.0,,,,,,0.347,,,0.5,1.6,1.6,-0.209,4206.0,0.353,0.281,0.031,1.2,0.4,4.7,,2.9,15262,0.201,0.168,,0.6,-1.15,0.2,0.8,0.281,0.1,,,,,,,,,1.9,,-0.23,0.003,
