ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda
PVT,1,2020,1578,-0.153,-0.177,-1352,226,-49.0,177.0,-0.207,-0.279,-50,120,89,67,-0.54,-0.645,,,,,,388.0
PVT,4,2019,1916,-0.003,0.099,-1591,325,-80.0,245.0,-0.165,0.189,-43,292,225,190,-0.145,0.364,,,,,,462.0
PVT,3,2019,1743,0.004,-0.215,-1466,277,-71.0,206.0,0.38,-0.189,-39,209,167,139,0.378,-0.321,,,,,,400.0
PVT,2,2019,2220,0.061,0.192,-1918,302,-48.0,254.0,0.495,0.142,-34,289,243,205,0.071,0.401,,,,,,425.0
PVT,1,2019,1862,0.045,-0.031,-1588,275,-52.0,223.0,0.2,-0.242,-46,223,175,147,0.155,-0.341,,,,,,391.0
PVT,4,2018,1923,0.144,0.108,-1537,386,-92.0,294.0,0.234,0.966,-25,346,267,222,0.372,1.197,,,,,,461.0
PVT,3,2018,1736,0.218,-0.171,-1523,213,-63.0,149.0,0.13,-0.121,-39,148,118,101,-0.008,-0.472,,,,,,300.0
PVT,2,2018,2093,0.527,0.174,-1866,227,-57.0,170.0,2.127,-0.083,-25,280,238,192,2.72,0.511,,,,,,308.0
PVT,1,2018,1782,0.079,0.06,-1552,231,-45.0,185.0,0.334,-0.22,-32,196,150,127,0.186,-0.216,,,,,,341.0
PVT,4,2017,1681,-0.123,0.18,-1367,314,-76.0,238.0,0.673,0.799,-39,265,187,162,0.438,0.588,,,,,,505.0
PVT,3,2017,1425,-0.111,0.04,-1244,181,-48.0,132.0,0.045,1.432,39,139,118,102,-0.064,0.978,,,,,,259.0
PVT,2,2017,1370,-0.208,-0.17,-1246,124,-70.0,54.0,-0.662,-0.609,-37,79,68,52,-0.561,-0.518,,,,,,171.0
PVT,1,2017,1652,0.077,-0.139,-1465,187,-48.0,139.0,0.417,-0.022,-37,163,127,107,0.441,-0.05,,,,,,252.0
PVT,4,2016,1918,0.144,0.197,-1714,203,-61.0,142.0,-0.276,0.124,-36,148,106,113,-0.272,0.034,,,,,,268.0
PVT,3,2016,1602,0.06,-0.074,-1417,185,-59.0,126.0,-0.236,-0.214,-28,150,127,109,0.768,-0.072,,,,,,228.0
PVT,2,2016,1731,0.224,0.129,-1507,224,-63.0,161.0,0.289,0.641,-30,184,149,117,0.365,0.58,,,,,,279.0
PVT,1,2016,1534,0.373,-0.085,-1384,150,-52.0,98.0,0.459,-0.5,-29,122,99,74,0.448,-0.52,,,,,,218.0
PVT,4,2015,1676,0.217,0.109,-1424,252,-55.0,196.0,0.5,0.186,-32,228,179,155,0.664,1.511,,,,,,252.0
PVT,3,2015,1511,0.159,0.069,-1289,222,-57.0,166.0,3.585,0.325,-31,100,76,62,-0.389,-0.283,,,,,,228.0
PVT,2,2015,1415,0.137,0.266,-1225,190,-65.0,125.0,0.078,0.857,2,132,108,86,0.009,0.676,,,,,,232.0
PVT,1,2015,1117,-0.166,-0.189,-1007,110,-43.0,67.0,-0.005,-0.486,-8,84,68,51,0.025,-0.448,,,,,,157.0
PVT,4,2014,1377,-0.047,0.056,-1185,192,-61.0,131.0,0.224,2.625,-21,142,110,93,0.565,-0.078,,,,,,223.0
PVT,3,2014,1304,0.085,0.048,-1225,79,-43.0,36.0,-0.256,-0.689,-23,145,118,101,1.158,0.184,,,,,,135.0
PVT,2,2014,1244,0.143,-0.071,-1084,160,-45.0,116.0,-0.136,0.714,-29,119,109,85,-0.004,0.703,,,,,,219.0
PVT,1,2014,1339,0.084,-0.073,-1229,111,-43.0,68.0,-0.147,-0.367,-22,76,61,50,0.141,-0.158,,,,,,170.0
PVT,4,2013,1444,0.155,0.202,-1260,184,-77.0,107.0,1.629,1.204,-33,118,92,59,,0.271,,,,,,205.0
PVT,3,2013,1202,0.165,0.104,-1100,103,-54.0,48.0,-0.46,-0.638,-24,81,67,47,0.33,-0.453,,,,,,142.0
PVT,2,2013,1089,0.101,-0.119,-929,160,-26.0,134.0,14.264,0.691,-32,122,95,85,0.85,0.951,,,,,,222.0
PVT,1,2013,1235,0.03,-0.012,-1117,118,-39.0,79.0,0.049,0.951,-25,68,53,44,0.068,,,,,,,167.0
PVT,4,2012,1250,-0.107,0.211,-1106,144,-103.0,41.0,-0.481,-0.547,-25,-56,-60,-18,,,,,,,,342.0
PVT,3,2012,1032,0.205,0.044,-900,132,-42.0,90.0,0.538,9.22,-34,35,31,35,1.693,-0.24,,,,,,-39.0
PVT,2,2012,989,0.011,-0.175,-942,47,-38.0,9.0,-0.832,-0.884,-42,23,10,46,,0.126,,,,,,138.0
PVT,1,2012,1199,0.263,-0.144,-1057,142,-66.0,76.0,0.122,-0.034,-32,31,23,41,2.568,2.926,,,,,,139.0
PVT,4,2011,1401,0.356,0.634,-1271,129,-51.0,78.0,0.19,0.341,-38,43,36,10,0.358,-0.199,,,,,,293.0
PVT,3,2011,857,0.032,-0.124,-766,91,-33.0,58.0,0.702,0.119,-37,21,17,13,,,,,,,,163.0
PVT,2,2011,978,0.007,0.03,-891,87,-35.0,52.0,-0.476,-0.226,-49,-7,-3,-6,,,,,,,,151.0
PVT,1,2011,950,0.371,-0.081,-858,92,-25.0,67.0,0.0,0.024,-38,18,4,12,-0.65,0.494,,,,,,170.0
PVT,4,2010,1033,0.293,0.244,-941,92,-26.0,66.0,-0.204,0.92,-30,32,24,8,0.013,,,,,,,
PVT,3,2010,831,0.671,-0.145,-771,59,-25.0,34.0,1.161,-0.656,-39,-40,-45,-17,,,,,,,,323.0
PVT,2,2010,971,2.015,0.402,-846,125,-25.0,100.0,,0.477,-35,28,13,30,,-0.09,,,,,,290.0
PVT,1,2010,693,1.3,-0.133,-601,91,-24.0,67.0,,-0.184,-28,48,28,33,2.401,3.328,,,,,,148.0
PVT,4,2009,799,1.57,0.608,-687,112,-30.0,83.0,1.662,4.212,0,4,-8,8,-0.344,-0.701,,,,,,
PVT,3,2009,497,0.213,0.543,-460,37,-21.0,16.0,-0.795,,-12,26,14,25,-0.307,,,,,,,
PVT,2,2009,322,0.465,0.07,-341,-18,-23.0,-42.0,,,-22,-47,-47,-45,,,,,,,,
PVT,1,2009,301,0.759,-0.032,-286,15,-17.0,-3.0,,,-30,26,20,10,0.262,-0.166,,,,,,75.0
PVT,4,2008,311,1.57,-0.241,-259,52,-21.0,31.0,1.901,-0.599,-19,24,14,12,0.92,-0.684,,,,,,
PVT,3,2008,410,2.685,0.864,-308,102,-24.0,77.0,4.795,3.258,-38,57,40,37,31.117,1.387,,,,,,
PVT,2,2008,220,1.716,0.285,-185,35,-16.0,18.0,-0.16,-0.043,-22,32,23,15,0.337,1.007,,,,,,51.0
PVT,1,2008,171,,0.414,-140,31,-12.0,19.0,,0.776,-15,12,9,8,,0.269,,,,,,45.0
PVT,4,2007,121,,0.088,-101,20,-9.0,11.0,,-0.199,-11,8,6,6,,4.282,,,,,,70.0
PVT,3,2007,111,,0.374,-88,23,-10.0,13.0,,-0.382,-15,2,1,1,,-0.901,,,,,,
PVT,2,2007,81,,,-53,28,-7.0,22.0,,,-9,16,11,11,,,,,,,,
PVT,1,2007,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,4,2006,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,3,2006,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,2,2006,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,1,2006,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,4,2005,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,3,2005,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,2,2005,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
PVT,1,2005,0,,,0,0,0.0,0.0,,,0,0,0,0,,,,,,,,
POW,3,2022,6042,0.131,-0.19,-5339,703,-387.0,316.0,-0.541,-0.565,-118,224,201,67,-0.862,-0.841,,,,,,1022
POW,2,2022,7463,-0.063,0.057,-6533,929,-202.0,727.0,-0.202,-0.202,-143,589,586,422,-0.504,-0.415,,,,,,1430
POW,1,2022,7061,-0.078,0.962,-6034,1027,-116.0,911.0,0.242,11.892,-54,880,803,721,0.419,,,,,,,1609
POW,4,2021,3598,-0.545,-0.326,-3925,-326,397.0,71.0,-0.943,-0.897,-110,11,-1,-63,,,,,,,,778
POW,3,2021,5342,-0.126,-0.329,-4500,843,-154.0,688.0,1.489,-0.244,-131,679,603,483,3.591,-0.431,,,,,,1396
POW,2,2021,7963,0.033,0.039,-6813,1150,-239.0,911.0,0.023,0.242,-134,952,864,850,0.128,0.672,,,,,,1614
POW,1,2021,7661,-0.039,-0.032,-6785,876,-142.0,734.0,-0.217,-0.405,-135,677,566,508,0.145,-0.43,,,,,,1433
POW,4,2020,7914,-0.138,0.295,-6188,1726,-492.0,1234.0,1.148,3.463,-161,1118,1006,892,2.33,7.474,,,,,,1944
POW,3,2020,6112,-0.229,-0.207,-5565,547,-271.0,277.0,-0.728,-0.69,-192,190,124,105,-0.85,-0.86,,,,,,985
POW,2,2020,7708,-0.22,-0.034,-6382,1326,-435.0,891.0,-0.216,-0.05,-213,938,858,753,0.17,0.696,,,,,,1594
POW,1,2020,7975,-0.055,-0.131,-6955,1020,-82.0,938.0,-0.213,0.632,-244,614,505,444,-0.495,0.658,,,,,,1640
POW,4,2019,9182,0.166,0.159,-7930,1253,-678.0,575.0,0.085,-0.434,-272,400,346,268,-0.05,-0.617,,,,,,1282
POW,3,2019,7924,0.138,-0.198,-6731,1193,-177.0,1015.0,0.205,-0.106,-284,875,793,700,3.755,0.087,,,,,,1804
POW,2,2019,9880,0.043,0.171,-8514,1365,-229.0,1136.0,0.39,-0.046,-307,863,782,644,0.127,-0.267,,,,,,1958
POW,1,2019,8436,0.01,0.071,-7123,1312,-122.0,1191.0,-0.032,1.248,-290,1007,916,879,0.301,2.118,,,,,,2003
POW,4,2018,7874,0.079,0.131,-7111,763,-233.0,530.0,-0.368,-0.371,-318,436,398,282,-0.364,0.915,,,,,,1483
POW,3,2018,6961,0.006,-0.265,-5978,983,-141.0,843.0,-0.379,0.031,-341,192,184,147,-0.84,-0.742,,,,,,1796
POW,2,2018,9472,0.179,0.134,-8345,1127,-310.0,817.0,-0.117,-0.336,-340,741,688,571,0.506,-0.154,,,,,,1762
POW,1,2018,8356,0.12,0.145,-7011,1345,-115.0,1231.0,0.248,0.468,-307,852,780,675,0.374,0.524,,,,,,2297
POW,4,2017,7297,,0.055,-6124,1173,-335.0,838.0,,-0.382,-328,561,593,443,,-0.518,,,,,,1930
POW,3,2017,6918,,-0.139,-5406,1513,-155.0,1358.0,,0.467,-332,1011,953,919,,1.424,,,,,,2444
POW,2,2017,8037,,0.078,-6902,1135,-209.0,926.0,,-0.061,-340,507,458,379,,-0.228,,,,,,2000
POW,1,2017,7458,,,-6356,1102,-116.0,986.0,,,-351,654,597,491,,,,,,,,2049
HAH,3,2022,779,0.637,-0.162,-402,377,-31.0,346.0,1.859,-0.15,-14,334,274,218,1.348,-0.09,,,,,,424.0
HAH,2,2022,929,1.068,0.424,-495,434,-28.0,406.0,2.452,0.285,-14,396,324,240,1.911,0.199,,,,,,477.0
HAH,1,2022,652,0.817,-0.028,-312,340,-24.0,316.0,2.952,0.019,-9,320,263,200,1.993,-0.017,,,,,,368.0
HAH,4,2021,671,0.856,0.412,-335,337,-26.0,311.0,3.881,1.57,-9,324,267,203,3.104,1.191,,,,,,361.0
HAH,3,2021,476,0.65,0.059,-336,140,-19.0,121.0,3.437,0.027,-9,120,101,93,3.022,0.128,,,,,,166.0
HAH,2,2021,449,0.715,0.251,-308,141,-24.0,118.0,1.746,0.471,-8,116,98,82,1.295,0.233,,,,,,154.0
HAH,1,2021,359,0.284,-0.008,-262,97,-17.0,80.0,1.122,0.258,-6,102,86,67,1.246,0.347,,,,,,111.0
HAH,4,2020,362,0.199,0.255,-281,81,-17.0,64.0,0.743,1.336,-7,64,55,50,0.57,1.147,,,,,,101.0
HAH,3,2020,288,0.007,0.101,-244,45,-17.0,27.0,-0.073,-0.365,-7,25,22,23,-0.033,-0.356,,,,,,64.0
HAH,2,2020,262,-0.094,-0.063,-202,60,-17.0,43.0,-0.138,0.136,-4,46,39,36,0.038,0.207,,,,,,75.0
HAH,1,2020,280,0.189,-0.073,-226,54,-16.0,38.0,0.036,0.033,-6,36,31,30,-0.047,-0.059,,,,,,69.0
HAH,4,2019,302,0.04,0.053,-246,56,-19.0,37.0,-0.269,0.243,-5,37,31,32,-0.162,0.323,,,,,,67.0
HAH,3,2019,286,0.068,-0.01,-241,46,-16.0,29.0,-0.265,-0.409,-5,29,25,24,-0.133,-0.309,,,,,,59.0
HAH,2,2019,289,0.212,0.23,-224,65,-15.0,50.0,0.718,0.366,-4,50,42,35,-0.079,0.108,,,,,,78.0
HAH,1,2019,235,-0.086,-0.189,-183,53,-16.0,36.0,-0.069,-0.271,-3,40,34,31,-0.105,-0.172,,,,,,65.0
HAH,4,2018,290,0.155,0.081,-221,69,-19.0,50.0,0.011,0.249,-2,54,45,38,-0.012,0.369,,,,,,77.0
HAH,3,2018,268,0.138,0.124,-213,55,-15.0,40.0,-0.056,0.381,-1,42,35,28,-0.278,-0.267,,,,,,64.0
HAH,2,2018,239,0.482,-0.073,-197,42,-13.0,29.0,-0.186,-0.259,-1,54,45,38,-0.059,0.076,,,,,,52.0
HAH,1,2018,257,0.99,0.025,-204,53,-14.0,39.0,0.267,-0.209,-3,41,36,35,0.122,-0.086,,,,,,66.0
HAH,4,2017,251,0.739,0.065,-189,62,-12.0,49.0,0.294,0.166,-1,50,42,38,0.039,0.001,,,,,,76.0
HAH,3,2017,236,1.088,0.465,-178,58,-15.0,42.0,0.806,0.192,-3,44,40,38,0.525,-0.044,,,,,,74.0
HAH,2,2017,161,0.478,0.244,-115,46,-10.0,36.0,-0.022,0.153,3,45,40,40,0.129,0.284,,,,,,48.0
HAH,1,2017,129,0.066,-0.104,-91,39,-8.0,31.0,-0.151,-0.192,-1,34,31,31,-0.138,-0.154,,,,,,51.0
HAH,4,2016,144,-0.043,0.279,-97,47,-9.0,38.0,-0.373,0.628,-1,41,37,37,-0.309,0.469,,,,,,58.0
HAH,3,2016,113,-0.112,0.037,-82,31,-8.0,23.0,-0.506,-0.354,-1,28,25,25,-0.412,-0.292,,,,,,43.0
HAH,2,2016,109,0.546,-0.103,-66,43,-7.0,36.0,0.24,0.0,-1,39,35,35,0.318,-0.02,,,,,,55.0
HAH,1,2016,121,-0.312,-0.195,-76,45,-9.0,36.0,-0.246,-0.404,-1,40,36,36,-0.189,-0.322,,,,,,55.0
HAH,4,2015,151,-0.023,0.186,-77,74,-13.0,61.0,0.266,0.283,-2,59,53,53,0.027,0.251,,,,,,79.0
HAH,3,2015,127,0.088,0.805,-71,56,-8.0,47.0,0.611,0.62,-1,46,43,43,0.594,0.587,,,,,,62.0
HAH,2,2015,70,-0.287,-0.601,-31,40,-10.0,29.0,0.123,-0.392,-1,27,27,27,0.155,-0.397,,,,,,44.0
HAH,1,2015,176,1.914,0.142,-122,55,-6.0,48.0,0.717,0.001,-2,50,44,44,0.413,-0.142,,,,,,63.0
HAH,4,2014,154,1.253,0.321,-97,57,-9.0,48.0,0.953,0.634,-2,44,52,52,1.039,0.942,,,,,,61.0
HAH,3,2014,117,1.234,0.183,-79,38,-9.0,29.0,0.494,0.129,-2,30,27,27,0.33,0.15,,,,,,
HAH,2,2014,99,,0.632,-67,31,-5.0,26.0,,-0.07,-1,30,23,23,,-0.263,,,,,,
HAH,1,2014,61,,-0.117,-28,33,-4.0,28.0,,0.139,0,31,31,31,,0.238,,,,,,
HAH,4,2013,69,,0.31,-37,32,-7.0,25.0,,0.249,-1,26,25,25,,0.267,,,,,,
HAH,3,2013,52,,,-29,23,-4.0,20.0,,,-1,21,20,20,,,,,,,,
PLX,3,2022,73695,1.128,-0.133,-70892,2803,-2603.0,200.0,,,-154,313,190,99,0.299,,,,,,,693
PLX,2,2022,84983,0.813,0.268,-82526,2456,-2822.0,-366.0,,,-170,-270,-134,-27,,,,,,,,201
PLX,1,2022,67020,0.752,0.357,-64242,2777,-2479.0,298.0,-0.623,-0.289,-155,571,442,243,-0.632,-0.591,,,,,,827
PLX,4,2021,49372,0.579,0.426,-46322,3049,-2630.0,419.0,-0.556,,-144,829,701,595,-0.363,6.81,,,,,,954
PLX,3,2021,34625,0.261,-0.261,-32590,2036,-2074.0,-38.0,,,-164,112,80,76,-0.911,-0.949,,,,,,460
PLX,2,2021,46869,0.755,0.225,-42642,4227,-2631.0,1596.0,2.321,1.019,-150,1828,1594,1498,0.391,1.265,,,,,,2183
PLX,1,2021,38247,-0.006,0.223,-34853,3394,-2603.0,790.0,,-0.163,-144,1013,736,661,,-0.292,,,,,,1317
PLX,4,2020,31277,-0.366,0.139,-27560,3717,-2772.0,944.0,-0.128,0.039,-146,1205,1007,933,-0.043,0.094,,,,,,1471
PLX,3,2020,27462,-0.435,0.028,-24326,3136,-2228.0,908.0,-0.156,0.89,-193,1114,921,853,-0.111,-0.208,,,,,,1405
PLX,2,2020,26708,-0.463,-0.306,-23976,2732,-2251.0,481.0,-0.683,,-169,782,1121,1077,-0.088,,,,,,,1002
PLX,1,2020,38478,-0.083,-0.22,-38028,450,-2165.0,-1715.0,,,-201,-1702,-1813,-1893,,,,,,,,-1173
PLX,4,2019,49340,0.005,0.014,-45782,3557,-2474.0,1083.0,0.275,0.006,-199,1405,1132,975,0.178,0.016,,,,,,1567
PLX,3,2019,48640,0.053,-0.021,-45263,3377,-2301.0,1076.0,-0.074,-0.289,-173,1311,1112,960,0.191,-0.187,,,,,,1538
PLX,2,2019,49701,-0.029,0.184,-46023,3678,-2163.0,1515.0,-0.089,0.09,-239,1623,1341,1181,0.002,-0.017,,,,,,2042
PLX,1,2019,41961,-0.076,-0.145,-38183,3778,-2388.0,1390.0,0.259,0.636,-185,1568,1294,1201,0.337,0.451,,,,,,1878
PLX,4,2018,49090,0.136,0.063,-45791,3299,-2449.0,850.0,-0.26,-0.269,-226,1125,926,828,-0.101,0.028,,,,,,1332
PLX,3,2018,46175,0.206,-0.098,-42849,3326,-2164.0,1162.0,0.187,-0.301,-229,1143,891,805,0.042,-0.316,,,,,,1652
PLX,2,2018,51200,0.336,0.127,-47167,4033,-2370.0,1663.0,1.013,0.506,-205,1616,1291,1178,0.503,0.312,,,,,,2195
PLX,1,2018,45430,0.269,0.051,-42220,3211,-2107.0,1104.0,-0.034,-0.038,-206,1206,1003,898,-0.091,-0.024,,,,,,1610
PLX,4,2017,43224,0.233,0.129,-40161,3063,-1915.0,1148.0,-0.395,0.173,-172,1331,1078,921,-0.461,0.191,,,,,,1668
PLX,3,2017,38293,0.308,-0.001,-35106,3187,-2208.0,979.0,-0.198,0.184,-125,1106,894,773,-0.18,-0.014,,,,,,1460
PLX,2,2017,38333,0.228,0.071,-35260,3074,-2247.0,826.0,-0.371,-0.277,-145,1090,905,784,-0.204,-0.207,,,,,,1386
PLX,1,2017,35801,,0.021,-32619,3182,-2039.0,1143.0,,-0.397,-142,1350,1106,989,,-0.421,,,,,,1659
PLX,4,2016,35069,,0.198,-30655,4414,-2517.0,1897.0,,0.554,-105,2236,1835,1708,,0.812,,,,,,2403
PLX,3,2016,29273,,-0.062,-25918,3355,-2134.0,1221.0,,-0.071,-140,1267,1060,943,,-0.043,,,,,,1725
PLX,2,2016,31215,,,-27806,3410,-2095.0,1314.0,,,-146,1425,1136,985,,,,,,,,1817
BSR,3,2022,39567,1.238,-0.245,-38913,654,-251.0,403.0,0.145,-0.962,-43,514,455,479,0.005,-0.953,,,,,,969
BSR,2,2022,52391,0.881,0.506,-41493,10898,-288.0,10610.0,5.555,3.663,-75,10701,10132,10149,5.012,3.367,,,,,,11173
BSR,1,2022,34783,0.653,0.008,-32171,2612,-336.0,2275.0,0.279,-0.186,-86,2463,2312,2324,0.252,-0.134,,,,,,2847
BSR,4,2021,34492,1.013,0.951,-31317,3175,-378.0,2797.0,1.422,6.953,-100,2879,2675,2684,1.14,4.638,,,,,,3370
BSR,3,2021,17679,0.943,-0.365,-17036,644,-292.0,352.0,1.917,-0.783,-103,500,471,476,1.751,-0.718,,,,,,929
BSR,2,2021,27860,1.028,0.324,-25986,1874,-256.0,1619.0,,-0.09,-114,1750,1679,1688,,-0.091,,,,,,2197
BSR,1,2021,21049,0.17,0.228,-19008,2040,-261.0,1779.0,,0.541,-90,1849,1848,1856,,0.48,,,,,,2359
BSR,4,2020,17135,-0.407,0.883,-15763,1372,-217.0,1155.0,-0.248,8.579,-76,1247,1246,1254,-0.173,6.249,,,,,,1735
BSR,3,2020,9098,-0.605,-0.338,-8816,282,-161.0,121.0,-0.749,,-82,164,163,173,-0.711,,,,,,,755
BSR,2,2020,13736,-0.507,-0.237,-15614,-1878,-212.0,-2091.0,,,-87,-1909,-1910,-1906,,,,,,,,-1422
BSR,1,2020,17991,-0.22,-0.377,-19982,-1991,-230.0,-2221.0,,,-81,-2345,-2348,-2330,,,,,,,,-1552
BSR,4,2019,28890,-0.012,0.255,-27075,1815,-279.0,1536.0,,2.202,-81,1605,1507,1517,,1.538,,,,,,2204
BSR,3,2019,23012,-0.142,-0.174,-22271,741,-262.0,480.0,-0.679,2.988,-86,624,589,598,-0.503,4.043,,,,,,1147
BSR,2,2019,27843,,0.207,-27403,440,-320.0,120.0,,-0.806,-93,116,106,119,,-0.805,,,,,,789
BSR,1,2019,23070,,-0.211,-22214,856,-235.0,621.0,,,-99,631,598,608,,,,,,,,1287
BSR,4,2018,29238,0.089,0.09,-30069,-831,-314.0,-1145.0,,,-105,-1071,-1027,-1010,,,,,,,,-482
BSR,3,2018,26820,0.699,,-25096,1724,-231.0,1493.0,-0.169,,-114,1250,1185,1202,-0.324,,,,,,,2151
BSR,4,2017,26843,,0.701,-23960,2882,-531.0,2351.0,,0.309,-129,2387,2242,2250,,0.266,,,,,,3005
BSR,3,2017,15783,,-0.106,-13778,2005,-209.0,1796.0,,0.257,-127,1861,1766,1777,,0.046,,,,,,2444
BSR,2,2017,17647,,,-16127,1520,-91.0,1429.0,,,-135,1789,1688,1698,,,,,,,,2069
SHB,3,2022,4821,0.216,0.15,,,-1179.0,5317.0,0.141,0.142,,3258,2591,2591,0.733,0.261,111,255,131,-879,4138,
SHB,2,2022,4193,-0.101,-0.007,,,-946.0,4655.0,-0.067,-0.008,,2550,2055,2055,0.687,-0.204,-7,223,246,-1159,3710,
SHB,1,2022,4223,0.897,-0.115,,,-995.0,4694.0,0.837,-0.215,,3227,2582,2582,0.941,1.75,104,157,209,-472,3699,
SHB,4,2021,4774,0.441,0.204,,,-1350.0,5980.0,0.292,0.283,,1169,939,939,0.461,-0.372,226,177,803,-3461,4631,
SHB,3,2021,3966,0.567,-0.15,,,-912.0,4660.0,0.474,-0.066,,1869,1495,1495,0.974,0.227,511,147,37,-1880,3748,
SHB,2,2021,4666,0.914,1.096,,,-1252.0,4988.0,0.923,0.952,,1522,1218,1218,0.708,-0.084,263,135,-77,-2214,3736,
SHB,1,2021,2226,0.322,-0.328,,,-891.0,2555.0,0.381,-0.448,,1664,1330,1330,1.165,1.07,107,127,95,0,1664,
SHB,4,2020,3313,0.335,0.309,,,-1212.0,4630.0,0.369,0.464,,805,642,642,-0.013,-0.152,958,188,171,-2612,3418,
SHB,3,2020,2530,0.122,0.038,,,-1158.0,3161.0,0.297,0.219,,947,757,757,0.353,0.062,439,120,72,-1057,2004,
SHB,2,2020,2438,0.419,0.448,,,-848.0,2593.0,0.325,0.402,,880,713,713,-0.002,0.161,56,94,5,-865,1746,
SHB,1,2020,1684,0.245,-0.321,,,-1071.0,1850.0,0.199,-0.453,,779,614,614,0.034,-0.056,49,112,6,0,779,
SHB,4,2019,2482,0.132,0.101,,,-1286.0,3383.0,0.21,0.387,,815,651,651,0.317,0.163,414,343,144,-1282,2097,
SHB,3,2019,2255,0.92,0.313,,,-1023.0,2438.0,0.911,0.245,,701,560,560,1.008,-0.217,140,33,10,-714,1415,
SHB,2,2019,1718,0.579,0.27,,,-845.0,1958.0,0.422,0.269,,894,715,715,0.733,0.202,29,193,18,-219,1113,
SHB,1,2019,1353,0.261,-0.383,,,-799.0,1543.0,0.292,-0.448,,744,594,594,0.477,0.203,46,125,19,0,744,
SHB,4,2018,2193,0.024,0.867,,,-1171.0,2796.0,0.098,1.192,,621,494,494,0.034,0.773,16,475,111,-1004,1625,
SHB,3,2018,1174,0.638,0.08,,,-697.0,1276.0,-0.283,-0.074,,348,279,279,-0.346,-0.324,36,61,4,-231,579,
SHB,2,2018,1088,0.262,0.014,,,-676.0,1377.0,0.332,0.153,,518,412,412,0.057,0.025,222,47,20,-183,701,
SHB,1,2018,1073,0.161,-0.499,,,-626.0,1195.0,0.135,-0.531,,503,402,402,0.642,-0.158,56,58,7,-66,569,
SHB,4,2017,2142,0.164,1.987,,,-817.0,2547.0,0.211,0.431,,608,478,478,0.534,0.122,72,330,3,-1123,1731,
SHB,3,2017,717,0.0,-0.168,,,-630.0,1780.0,0.572,0.722,,529,426,426,1.093,0.091,55,844,163,-620,1149,
SHB,2,2017,862,0.077,-0.068,,,-553.0,1034.0,0.164,-0.018,,495,390,390,1.33,0.593,-83,103,151,14,481,
SHB,1,2017,925,0.041,-0.498,,,-554.0,1052.0,0.074,-0.5,,307,245,245,0.003,-0.214,28,78,22,-192,499,
SHB,4,2016,1840,0.571,1.566,,,-886.0,2103.0,0.524,0.858,,376,312,312,0.301,0.532,39,192,31,-841,1217,
SHB,3,2016,717,-0.116,-0.103,,,-624.0,1132.0,0.137,0.274,,264,203,203,0.055,0.215,31,58,326,-245,508,
SHB,2,2016,800,0.209,-0.1,,,-541.0,888.0,0.164,-0.093,,204,167,168,-0.185,-0.314,-2,89,2,-143,347,
SHB,1,2016,888,0.441,-0.241,,,-507.0,980.0,0.449,-0.289,,305,244,244,0.475,0.02,24,27,40,-168,473,
SHB,4,2015,1171,0.204,0.443,,,-624.0,1379.0,0.271,0.386,,299,240,240,0.06,0.242,35,152,21,-457,756,
SHB,3,2015,811,0.104,0.227,,,-609.0,995.0,0.248,0.304,,247,193,193,0.013,-0.062,26,38,119,-139,386,
SHB,2,2015,662,-0.089,0.073,,,-348.0,763.0,-0.202,0.128,,271,206,206,0.107,0.241,31,38,33,-144,415,
SHB,1,2015,617,0.764,-0.366,,,-460.0,677.0,0.529,-0.377,,209,166,166,-0.235,-0.267,37,23,0,-8,217,
SHB,4,2014,973,0.45,0.324,,,-522.0,1085.0,0.733,0.361,,282,226,226,0.041,0.187,15,97,1,-282,563,
SHB,3,2014,735,0.336,0.012,,,-431.0,797.0,0.233,-0.167,,236,190,190,-0.194,0.026,-1,29,34,-131,366,
SHB,2,2014,726,0.308,1.078,,,-295.0,957.0,0.503,1.162,,228,186,186,0.339,-0.143,26,177,27,-434,662,
SHB,1,2014,350,-0.183,-0.479,,,-382.0,443.0,-0.168,-0.293,,277,217,217,0.328,-0.002,58,27,8,216,61,
SHB,4,2013,671,1.083,0.219,,,-407.0,626.0,-0.437,-0.031,,287,217,217,-0.785,-0.081,-67,12,11,69,219,
SHB,3,2013,550,0.429,-0.009,,,-379.0,646.0,0.51,0.016,,314,236,236,,0.703,47,40,9,47,267,
SHB,2,2013,555,0.336,0.299,,,-351.0,636.0,0.168,0.196,,183,139,139,-0.376,-0.15,27,54,-1,-103,285,
