ticker,quarter,year,shortAsset,cash,shortInvest,shortReceivable,inventory,longAsset,fixedAsset,asset,debt,shortDebt,longDebt,equity,capital,centralBankDeposit,otherBankDeposit,otherBankLoan,stockInvest,customerLoan,badLoan,provision,netCustomerLoan,otherAsset,otherBankCredit,oweOtherBank,oweCentralBank,valuablePaper,payableInterest,receivableInterest,deposit,otherDebt,fund,unDistributedIncome,minorShareHolderProfit,payable
DBC,3,2020,4867,310,498,470,3477,5347,4526,10214,6271,2564,1523,3944,1048,,,,,,,,,,,,,,,,,71,,0.0,0.0,6271
DBC,2,2020,4810,183,503,388,3630,5279,4510,10089,6375,3054,1464,3714,1048,,,,,,,,,,,,,,,,,63,,0.0,0.0,6375
DBC,1,2020,4726,153,493,521,3359,5193,4499,9920,6545,2939,1726,3375,911,,,,,,,,,,,,,,,,,69,,0.0,0.0,6545
DBC,4,2019,4406,165,485,412,3136,5187,4561,9593,6567,3238,1415,3026,911,,,,,,,,,,,,,,,,,32,,0.0,0.0,6567
DBC,3,2019,4148,160,445,570,2765,5121,3151,9269,6499,3203,1475,2770,911,,,,,,,,,,,,,,,,,64,,0.0,0.0,6499
DBC,2,2019,4462,275,438,347,3217,5006,3202,9467,6716,3269,1431,2751,911,,,,,,,,,,,,,,,,,72,,0.0,0.0,6716
DBC,1,2019,3937,147,409,289,2901,4751,3196,8688,5921,2966,1469,2767,828,,,,,,,,,,,,,,,,,58,,0.0,0.0,5921
DBC,4,2018,3771,150,378,346,2701,4579,3225,8350,5603,2711,1287,2747,828,,,,,,,,,,,,,,,,,58,,,0.0,5603
DBC,3,2018,3400,152,363,478,2174,4226,2872,7626,4995,2229,1423,2631,828,,,,,,,,,,,,,,,,,39,,,0.0,4995
DBC,2,2018,3402,122,360,433,2335,4055,2929,7457,4979,2342,1202,2477,828,,,,,,,,,,,,,,,,,95,,,0.0,4979
DBC,1,2018,3241,98,423,535,2026,3815,2530,7056,4543,2349,1126,2513,828,,,,,,,,,,,,,,,,,83,,,0.0,4543
DBC,4,2017,3328,226,413,568,2038,3661,2529,6989,4487,2294,1013,2503,828,,,,,,,,,,,,,,,,,235,,,0.0,4487
DBC,3,2017,3581,194,399,752,2176,3190,1355,6771,4333,2273,962,2439,828,,,,,,,,,,,,,,,,,222,,,0.0,4333
DBC,2,2017,3764,65,516,693,2429,2893,1369,6657,4375,2468,734,2283,828,,,,,,,,,,,,,,,,,299,,,0.0,4375
DBC,1,2017,3595,92,466,833,2143,2633,1472,6228,3889,2031,776,2339,753,,,,,,,,,,,,,,,,,294,,,0.0,3889
DBC,4,2016,3228,280,370,595,1938,2301,1401,5529,3190,1759,555,2339,753,,,,,,,,,,,,,,,,,244,,,0.0,3190
DBC,3,2016,3100,84,359,1065,1553,2090,1144,5190,2910,1538,531,2280,753,,,,,,,,,,,,,,,,,238,,,0.0,2910
DBC,2,2016,2880,152,371,699,1631,2105,1163,4985,2799,1531,445,2186,753,,,,,,,,,,,,,,,,,210,,,0.0,2799
DBC,1,2016,3209,123,267,668,2129,1639,1172,4848,2860,1843,333,1987,753,,,,,,,,,,,,,,,,,161,,,0.0,2860
DBC,4,2015,2640,146,273,425,1770,1975,1166,4615,2669,1510,249,1946,627,,,,,,,,,,,,,,,,,58,,,0.0,2669
DBC,3,2015,2457,59,280,446,1598,1870,1066,4327,2419,1516,232,1908,627,,,,,,,,,,,,,,,,,42,,,0.0,2419
DBC,2,2015,2744,139,276,415,1844,1789,1069,4532,2697,1798,203,1835,627,,,,,,,,,,,,,,,,,61,,,0.0,2697
DBC,1,2015,2891,219,110,435,2063,1269,1246,4160,2367,1587,194,1793,627,,,,,,,,,,,,,,,,,66,,,0.0,2367
DBC,4,2014,2976,281,88,418,2143,1244,1217,4220,2390,1222,168,1830,627,,,,,,,,,,,,,,,,,60,,,0.0,2390
DBC,3,2014,2564,70,241,433,1768,1203,1176,3767,2047,1226,190,1720,627,,,,,,,,,,,,,,,,,45,,,0.0,2047
DBC,2,2014,2707,58,235,443,1926,1185,1158,3892,2216,1451,178,1677,627,,,,,,,,,,,,,,,,,61,,,0.0,2216
DBC,1,2014,2664,125,201,551,1735,1151,1131,3815,2060,1479,197,1754,627,,,,,,,,,,,,,,,,,44,,,0.0,2060
DBC,4,2013,3016,137,406,517,1885,997,977,4014,2291,1408,126,1723,627,,,,,,,,,,,,,,,,,33,,,0.0,2291
DBC,3,2013,2615,438,10,550,1541,918,901,3534,1904,1228,179,1630,627,,,,,,,,,,,,,,,,,20,,,0.0,1904
DBC,2,2013,2604,459,10,508,1571,864,848,3468,1894,1137,157,1575,627,,,,,,,,,,,,,,,,,20,,,0.0,1894
DBC,1,2013,2740,479,0,555,1667,828,809,3568,2013,1435,145,1556,627,,,,,,,,,,,,,,,,,30,,,0.0,2013
DBC,4,2012,2742,552,0,540,1614,809,789,3551,2174,1440,145,1376,484,,,,,,,,,,,,,,,,,19,,,0.0,2174
DBC,3,2012,2792,357,0,1053,1346,791,770,3583,2135,1062,418,1448,484,,,,,,,,,,,,,,,,,5,,,0.0,2135
DBC,2,2012,2758,421,0,1023,1266,808,787,3565,2135,1014,418,1430,484,,,,,,,,,,,,,,,,,10,,,0.0,2135
DBC,1,2012,2689,415,0,1041,1172,776,757,3466,2077,986,431,1389,484,,,,,,,,,,,,,,,,,69,,,0.0,2077
DBC,4,2011,2450,490,0,365,1542,752,731,3202,1971,1043,510,1231,436,,,,,,,,,,,,,,,,,42,,,0.0,1971
DBC,3,2011,1953,485,0,542,888,1030,1009,2983,1799,678,687,1184,436,,,,,,,,,,,,,,,,,37,,,0.0,1799
DBC,2,2011,1809,482,0,494,807,931,907,2740,1693,658,669,1047,436,,,,,,,,,,,,,,,,,32,,,0.0,1693
DBC,1,2011,1725,495,0,471,718,1042,1008,2767,1738,580,749,1017,436,,,,,,,,,,,,,,,,,31,,,0.0,1738
DBC,4,2010,1285,213,0,375,672,852,828,2137,1355,581,438,770,254,,,,,,,,,,,,,,,,,24,,,0.0,1355
DBC,3,2010,1125,147,0,263,697,736,712,1861,1108,519,292,741,254,,,,,,,,,,,,,,,,,17,,,0.0,1108
DBC,2,2010,1146,147,0,265,721,635,608,1781,1075,615,249,694,254,,,,,,,,,,,,,,,,,21,,,0.0,1075
DBC,1,2010,1105,223,113,225,520,591,565,1697,1086,619,232,599,254,,,,,,,,,,,,,,,,,12,,,0.0,1086
DBC,4,2009,846,387,0,88,345,537,524,1383,762,529,233,609,254,,,,,,,,,,,,,,,,,0,,,0.0,762
DBC,3,2009,624,166,0,112,310,462,457,1086,704,484,220,370,188,,,,,,,,,,,,,,,,,0,,,0.0,704
DBC,2,2009,471,96,0,88,275,379,361,851,497,314,183,342,177,,,,,,,,,,,,,,,,,0,,,0.0,497
DBC,1,2009,363,14,0,87,245,363,345,726,413,233,0,308,177,,,,,,,,,,,,,,,,,0,,,0.0,413
DBC,4,2008,541,133,0,183,214,279,245,819,516,412,104,304,176,,,,,,,,,,,,,,,,,0,,,0.0,516
DBC,3,2008,406,23,0,86,285,250,223,656,471,241,83,184,95,,,,,,,,,,,,,,,,,5,,,0.0,471
DBC,2,2008,413,15,0,74,312,218,200,631,467,288,77,164,95,,,,,,,,,,,,,,,,,5,,,0.0,467
DBC,1,2008,451,17,0,119,305,206,191,658,502,330,72,155,95,,,,,,,,,,,,,,,,,5,,,0.0,502
DBC,4,2007,420,64,0,44,297,199,186,619,479,299,73,140,95,,,,,,,,,,,,,,,,,1,,,0.0,479
DBC,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,,0.0,0
DBC,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,,0.0,0
DBC,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,,,0.0,0
PHR,3,2022,2515,97,1805,174,366,3473,1702,5988,2399,180,166,3589,1355,,,,,,,,,,,,,,,,,18,,0.0,147.0,2399
PHR,2,2022,2745,218,1897,225,319,3279,1710,6024,2603,241,188,3421,1355,,,,,,,,,,,,,,,,,95,,0.0,128.0,2603
PHR,1,2022,2869,160,2057,299,268,3269,1716,6137,2745,206,192,3392,1355,,,,,,,,,,,,,,,,,349,,0.0,112.0,2745
PHR,4,2021,2735,139,1898,273,333,3290,1744,6025,2915,176,242,3110,1355,,,,,,,,,,,,,,,,,531,,0.0,120.0,2915
PHR,3,2021,2794,134,1934,253,383,3280,1744,6074,2791,44,316,3283,1355,,,,,,,,,,,,,,,,,465,,0.0,145.0,2791
PHR,2,2021,2720,177,1834,234,375,3364,1771,6084,2964,94,348,3121,1355,,,,,,,,,,,,,,,,,464,,0.0,120.0,2964
PHR,1,2021,2578,73,1829,237,363,3412,1744,5990,2672,148,403,3317,1355,,,,,,,,,,,,,,,,,187,,0.0,115.0,2672
PHR,4,2020,3121,427,2072,243,293,3425,1780,6545,3238,116,528,3307,1355,,,,,,,,,,,,,,,,,540,,0.0,111.0,3238
PHR,3,2020,2265,158,1448,199,328,3843,1767,6108,2837,118,431,3271,1355,,,,,,,,,,,,,,,,,178,,0.0,117.0,2837
PHR,2,2020,2367,112,1527,272,294,3597,1794,5964,2870,186,432,3094,1355,,,,,,,,,,,,,,,,,177,,0.0,101.0,2870
PHR,1,2020,2178,242,1301,214,312,3418,1487,5595,2822,82,439,2773,1355,,,,,,,,,,,,,,,,,312,,0.0,87.0,2822
PHR,4,2019,2350,669,969,230,374,3555,1435,5905,3263,99,419,2642,1355,,,,,,,,,,,,,,,,,432,,0.0,82.0,3263
PHR,3,2019,2096,509,896,186,384,3674,1493,5769,2580,136,455,3190,1355,,,,,,,,,,,,,,,,,53,,0.0,107.0,2580
PHR,2,2019,1430,232,588,165,292,3857,1452,5287,2515,186,402,2773,1355,,,,,,,,,,,,,,,,,97,,0.0,79.0,2515
PHR,1,2019,1446,343,494,194,328,3777,1198,5223,2425,95,403,2798,1355,,,,,,,,,,,,,,,,,161,,0.0,74.0,2425
PHR,4,2018,1363,362,344,297,295,3724,1212,5087,2410,127,377,2677,1355,,,,,,,,,,,,,,,,,256,,,71.0,2410
PHR,3,2018,1148,317,265,174,325,3566,1198,4713,1973,105,365,2740,1355,,,,,,,,,,,,,,,,,35,,,65.0,1973
PHR,2,2018,1100,331,218,205,293,3398,1221,4498,1924,210,318,2574,813,,,,,,,,,,,,,,,,,261,,,65.0,1924
PHR,1,2018,919,193,218,239,225,3300,912,4219,1707,316,295,2512,813,,,,,,,,,,,,,,,,,38,,,62.0,1707
PHR,4,2017,1050,241,298,218,257,3244,923,4293,1884,463,239,2409,813,,,,,,,,,,,,,,,,,58,,,63.0,1884
PHR,3,2017,1103,275,376,194,221,3123,926,4226,1840,722,230,2386,813,,,,,,,,,,,,,,,,,26,,,62.0,1840
PHR,2,2017,1253,365,410,174,272,2981,950,4234,1955,81,217,2280,813,,,,,,,,,,,,,,,,,837,,,60.0,1955
PHR,1,2017,1085,272,375,241,165,2976,601,4061,1625,747,231,2436,813,,,,,,,,,,,,,,,,,44,,,60.0,1625
PHR,4,2016,1243,293,532,160,227,2611,622,3854,1553,603,232,2302,813,,,,,,,,,,,,,,,,,35,,,59.0,1553
PHR,3,2016,986,306,288,151,205,2603,554,3589,1333,478,264,2256,813,,,,,,,,,,,,,,,,,42,,,58.0,1333
PHR,2,2016,973,285,307,148,195,2482,560,3455,1228,491,264,2227,813,,,,,,,,,,,,,,,,,34,,,58.0,1228
PHR,1,2016,779,257,209,126,112,2473,522,3252,1029,376,254,2223,813,,,,,,,,,,,,,,,,,27,,,59.0,1029
PHR,4,2015,890,401,201,107,148,2410,533,3300,1107,360,254,2193,813,,,,,,,,,,,,,,,,,136,,,58.0,1107
PHR,3,2015,800,320,89,113,226,2370,540,3170,920,330,291,2250,813,,,,,,,,,,,,,,,,,31,,,51.0,920
PHR,2,2015,848,352,102,166,187,2284,550,3131,948,343,297,2184,813,,,,,,,,,,,,,,,,,38,,,50.0,948
PHR,1,2015,1018,265,355,117,187,2241,1873,3259,948,418,284,2266,813,,,,,,,,,,,,,,,,,37,,,0.0,948
PHR,4,2014,1210,465,360,108,215,2219,1847,3429,1130,491,257,2253,813,,,,,,,,,,,,,,,,,42,,,0.0,1130
PHR,3,2014,1030,371,149,158,300,2043,1701,3073,909,331,281,2126,813,,,,,,,,,,,,,,,,,52,,,0.0,909
PHR,2,2014,1082,397,142,205,262,2095,1654,3178,1048,500,247,2092,813,,,,,,,,,,,,,,,,,70,,,0.0,1048
PHR,1,2014,1120,325,265,222,246,2101,1636,3221,990,428,247,2202,813,,,,,,,,,,,,,,,,,88,,,0.0,990
PHR,4,2013,1314,485,218,238,326,2102,1621,3416,1216,544,197,2172,813,,,,,,,,,,,,,,,,,119,,,0.0,1216
PHR,3,2013,1202,337,229,322,275,2007,1509,3209,1082,318,239,2100,813,,,,,,,,,,,,,,,,,185,,,0.0,1082
PHR,2,2013,1147,244,201,328,328,1915,1434,3062,992,316,73,2043,813,,,,,,,,,,,,,,,,,307,,,0.0,992
PHR,1,2013,1070,299,109,339,288,1894,1400,2964,856,228,65,2083,813,,,,,,,,,,,,,,,,,264,,,0.0,856
PHR,4,2012,1240,446,119,335,317,1869,1400,3109,1053,204,40,2032,813,,,,,,,,,,,,,,,,,293,,,0.0,1053
PHR,3,2012,1330,599,55,337,313,1753,1251,3083,1068,295,6,1992,813,,,,,,,,,,,,,,,,,250,,,0.0,1068
PHR,2,2012,1446,598,124,343,354,1639,1137,3086,1183,403,3,1882,813,,,,,,,,,,,,,,,,,277,,,0.0,1183
PHR,1,2012,1089,365,122,326,249,1636,1135,2725,903,127,3,1805,813,,,,,,,,,,,,,,,,,296,,,0.0,903
PHR,4,2011,1444,637,147,297,346,1644,1147,3088,1303,272,3,1765,813,,,,,,,,,,,,,,,,,372,,,0.0,1303
PHR,3,2011,1293,590,98,307,265,1571,1004,2864,1210,327,5,1636,813,,,,,,,,,,,,,,,,,240,,,0.0,1210
PHR,2,2011,1174,527,42,372,223,1453,870,2627,1147,374,5,1462,813,,,,,,,,,,,,,,,,,301,,,0.0,1147
PHR,1,2011,1016,510,43,267,181,1464,867,2480,923,270,5,1540,813,,,,,,,,,,,,,,,,,154,,,0.0,923
PHR,4,2010,890,424,43,230,191,1410,842,2301,1005,171,5,1280,813,,,,,,,,,,,,,,,,,215,,,0.0,1005
PHR,3,2010,777,338,41,221,161,1368,759,2145,893,219,7,1243,813,,,,,,,,,,,,,,,,,146,,,0.0,893
PHR,2,2010,647,180,44,241,171,1353,688,2000,882,200,7,1110,813,,,,,,,,,,,,,,,,,222,,,0.0,882
PHR,1,2010,589,152,69,262,97,1218,666,1806,713,48,7,1088,813,,,,,,,,,,,,,,,,,295,,,0.0,713
PHR,4,2009,555,199,104,130,120,1278,660,1833,696,69,0,1137,813,,,,,,,,,,,,,,,,,347,,,0.0,696
PHR,3,2009,558,119,81,220,123,1115,666,1672,567,31,0,1105,813,,,,,,,,,,,,,,,,,119,,,0.0,567
PHR,2,2009,685,253,112,163,136,1040,669,1725,811,811,0,914,813,,,,,,,,,,,,,,,,,0,,,0.0,811
PHR,4,2008,772,323,106,144,188,1052,712,1824,945,0,0,879,813,,,,,,,,,,,,,,,,,296,,,0.0,945
C4G,3,2022,4528,277,31,3408,790,3878,2360,8406,5951,1153,2433,2455,2247,,,,,,,,,,,,,,,,,180,,0.0,4.0,5951
C4G,2,2022,4518,87,3,3612,809,4024,2410,8542,6124,1143,2451,2418,2247,,,,,,,,,,,,,,,,,103,,0.0,5.0,6124
C4G,1,2022,4514,136,670,2285,1417,3837,2472,8351,5917,1266,2477,2435,2247,,,,,,,,,,,,,,,,,0,,0.0,62.0,5917
C4G,4,2021,4080,191,53,2570,1262,3863,2477,7942,6659,1388,2637,1283,1124,,,,,,,,,,,,,,,,,332,,0.0,63.0,6659
C4G,3,2021,4102,95,52,2628,1293,3891,2512,7993,6721,1491,2391,1272,1124,,,,,,,,,,,,,,,,,297,,0.0,62.0,6721
C4G,2,2021,3737,176,52,2227,1262,3874,2540,7612,6352,1279,2435,1259,1060,,,,,,,,,,,,,,,,,254,,0.0,66.0,6352
C4G,1,2021,3634,219,58,2528,827,3782,2582,7416,6237,1330,2341,1180,1060,,,,,,,,,,,,,,,,,282,,0.0,4.0,6237
C4G,4,2020,3645,78,124,2783,649,3783,2546,7429,6274,1406,2332,1154,1000,,,,,,,,,,,,,,,,,448,,0.0,3.0,6274
C4G,3,2020,4017,163,304,2721,821,3825,2559,7841,6654,1618,2289,1187,1000,,,,,,,,,,,,,,,,,432,,0.0,3.0,6654
C4G,2,2020,3526,259,72,2508,683,3859,2583,7385,6212,1601,2291,1173,1000,,,,,,,,,,,,,,,,,351,,0.0,6.0,6212
C4G,1,2020,3380,150,71,2534,618,3972,2612,7352,6124,1500,2178,1229,1000,,,,,,,,,,,,,,,,,404,,0.0,3.0,6124
C4G,4,2019,3191,60,162,2505,457,3937,2645,7127,5902,1299,2223,1226,1000,,,,,,,,,,,,,,,,,313,,0.0,3.0,5902
C4G,3,2019,3039,33,181,2328,481,4014,2676,7053,5824,1500,2310,1229,1000,,,,,,,,,,,,,,,,,256,,0.0,2.0,5824
C4G,2,2019,3115,139,116,2429,423,4087,2702,7202,6015,1584,2302,1188,1000,,,,,,,,,,,,,,,,,224,,0.0,3.0,6015
C4G,1,2019,3440,171,243,2651,366,4126,2718,7566,6405,1408,2545,1161,1000,,,,,,,,,,,,,,,,,334,,0.0,3.0,6405
C4G,4,2018,3926,178,190,3093,455,4246,2794,8173,6971,1671,2589,1202,1000,,,,,,,,,,,,,,,,,238,,,0.0,6971
C4G,3,2018,3618,83,160,2975,378,4109,2820,7727,6564,1603,2630,1163,1000,,,,,,,,,,,,,,,,,70,,,0.0,6564
C4G,2,2018,3332,55,160,2604,474,4077,2858,7409,6289,1582,2482,1119,1000,,,,,,,,,,,,,,,,,39,,,3.0,6289
C4G,4,2017,3378,157,387,2038,762,4020,3039,7398,6233,1577,2514,1164,1000,,,,,,,,,,,,,,,,,40,,,62.0,6233
C4G,2,2017,3055,71,381,1944,634,3988,2596,7043,5814,1133,2470,1229,1000,,,,,,,,,,,,,,,,,37,,,62.0,5814
C4G,1,2017,3912,241,432,2612,582,3979,2621,7891,6738,1492,2661,1153,1000,,,,,,,,,,,,,,,,,101,,,10.0,6738
C4G,2,2016,3669,325,323,2154,769,3796,2230,7465,6373,1350,2351,1093,1000,,,,,,,,,,,,,,,,,31,,,0.0,6373
C4G,1,2016,4179,872,0,2521,702,3274,2217,7453,6595,1559,2052,878,720,,,,,,,,,,,,,,,,,87,,,0.0,6595
VCI,3,2022,15612,1839,13388,226,0,89,27,15702,9110,6500,0,6591,4355,,,,,,,,,,,,,,,,,13,,0.0,0.0,9110
VCI,2,2022,16347,2986,13134,70,0,80,16,16427,9286,6734,0,7141,3350,,,,,,,,,,,,,,,,,11,,0.0,0.0,9286
VCI,1,2022,16981,1420,15207,200,0,64,12,17046,9896,6985,0,7150,3330,,,,,,,,,,,,,,,,,12,,0.0,0.0,9896
VCI,4,2021,16569,1132,14998,285,0,67,13,16636,10094,6363,0,6542,3330,,,,,,,,,,,,,,,,,12,,0.0,0.0,10094
VCI,3,2021,13600,655,12662,149,0,66,13,13666,7329,4693,0,6338,3330,,,,,,,,,,,,,,,,,13,,0.0,0.0,7329
VCI,2,2021,11448,1391,9832,154,0,69,15,11517,6214,3904,0,5303,3330,,,,,,,,,,,,,,,,,56,,0.0,0.0,6214
VCI,1,2021,9339,220,8770,231,0,71,15,9410,4499,3405,0,4911,1656,,,,,,,,,,,,,,,,,28,,0.0,0.0,4499
VCI,4,2020,8312,643,7313,259,0,70,14,8382,3861,2696,0,4521,1656,,,,,,,,,,,,,,,,,28,,0.0,0.0,3861
VCI,3,2020,6673,429,6155,80,0,75,16,6748,2748,1847,0,4000,1656,,,,,,,,,,,,,,,,,29,,0.0,0.0,2748
VCI,2,2020,6623,1898,4430,89,0,101,14,6724,2992,1913,0,3732,1644,,,,,,,,,,,,,,,,,275,,0.0,0.0,2992
VCI,1,2020,7007,980,5366,492,0,153,11,7160,3547,1975,0,3613,1644,,,,,,,,,,,,,,,,,365,,0.0,0.0,3547
VCI,4,2019,7023,795,5817,396,0,220,10,7243,3191,1451,0,4052,1644,,,,,,,,,,,,,,,,,314,,0.0,0.0,3191
VCI,3,2019,6495,824,5453,200,0,70,12,6565,2772,1048,0,3793,1644,,,,,,,,,,,,,,,,,133,,0.0,0.0,2772
VCI,2,2019,6115,547,5342,181,0,72,15,6187,2689,1027,0,3498,1630,,,,,,,,,,,,,,,,,105,,0.0,0.0,2689
VCI,1,2019,5427,454,4886,68,0,76,16,5504,1888,100,0,3616,1630,,,,,,,,,,,,,,,,,25,,0.0,0.0,1888
VCI,4,2018,6430,1144,5253,30,0,80,18,6510,2867,985,0,3643,1630,,,,,,,,,,,,,,,,,54,,0.0,0.0,2867
VCI,3,2018,7290,324,6942,19,0,80,19,7370,3595,927,0,3775,1630,,,,,,,,,,,,,,,,,58,,,0.0,3595
VCI,2,2018,7833,588,7230,11,0,86,20,7919,4323,1460,0,3596,1200,,,,,,,,,,,,,,,,,246,,,0.0,4323
VCI,1,2018,7113,106,6906,12,0,63,23,7176,3585,1519,0,3591,1200,,,,,,,,,,,,,,,,,180,,,0.0,3585
VCI,4,2017,6343,487,5709,28,0,59,25,6402,3383,1434,0,3019,1200,,,,,,,,,,,,,,,,,147,,0.0,0.0,3383
VCI,3,2017,5222,103,4876,6,0,138,29,5361,2706,944,0,2655,1200,,,,,,,,,,,,,,,,,115,,,0.0,2706
VCI,2,2017,3849,501,3127,37,0,120,16,3969,2556,887,0,1413,1032,,,,,,,,,,,,,,,,,27,,,0.0,2556
VCI,1,2017,2956,236,2690,22,0,39,8,2996,1597,139,0,1398,1032,,,,,,,,,,,,,,,,,10,,,80.0,1597
VCI,4,2016,3076,546,2481,40,0,35,9,3111,1834,628,0,1277,1032,,,,,,,,,,,,,,,,,43,,0.0,77.0,1834
VCI,3,2016,2977,468,2304,108,0,36,12,3013,1846,648,0,1167,860,,,,,,,,,,,,,,,,,6,,,77.0,1846
VCI,2,2016,2926,222,2416,189,0,37,12,2963,1915,641,0,1048,840,,,,,,,,,,,,,,,,,9,,,76.0,1915
VCI,1,2016,2940,552,1997,389,0,55,13,2995,1933,500,0,1063,525,,,,,,,,,,,,,,,,,4,,,73.0,1933
VCI,4,2014,2562,600,1852,103,0,126,17,2689,1959,267,0,730,500,,,,,,,,,,,,,,,,,21,,0.0,0.0,1959
VCI,3,2014,2746,504,2079,161,0,47,16,2793,2106,250,0,687,500,,,,,,,,,,,,,,,,,154,,0.0,0.0,2106
VCI,2,2014,1754,335,1307,95,0,48,18,1802,1246,70,0,556,398,,,,,,,,,,,,,,,,,28,,0.0,0.0,1246
VCI,1,2014,2453,419,1941,89,0,43,10,2496,1939,580,0,557,398,,,,,,,,,,,,,,,,,8,,0.0,0.0,1939
MWG,3,2022,50122,7065,8846,4648,28688,11160,9430,61282,37969,16857,5968,23313,14639,,,,,,,,,,,,,,,,,816,,0.0,15.0,37969
MWG,2,2022,48129,2898,12321,3756,28254,11088,9537,59217,36813,22345,0,22404,14639,,,,,,,,,,,,,,,,,576,,0.0,13.0,36813
MWG,1,2022,51377,3259,11700,2624,32588,10994,9577,62371,40560,24486,0,21810,7131,,,,,,,,,,,,,,,,,1080,,0.0,13.0,40560
MWG,4,2021,51976,4944,13435,3162,29180,11007,9634,62983,42605,21879,2768,20378,7131,,,,,,,,,,,,,,,,,476,,0.0,12.0,42605
MWG,3,2021,35015,3215,6814,2788,21556,15112,8630,50127,31320,14165,3898,18807,7131,,,,,,,,,,,,,,,,,686,,0.0,11.0,31320
MWG,2,2021,44191,4618,13524,2775,22415,9745,8244,53936,35677,19966,1129,18259,4754,,,,,,,,,,,,,,,,,814,,0.0,11.0,35677
MWG,1,2021,40807,2204,12623,1739,23253,9078,7745,49886,32932,17460,1128,16954,4661,,,,,,,,,,,,,,,,,973,,0.0,10.0,32932
MWG,4,2020,37426,7348,8057,1703,19422,8714,7295,46139,30658,15625,1127,15482,4532,,,,,,,,,,,,,,,,,723,,0.0,9.0,30658
MWG,3,2020,32884,2591,10598,1466,17515,7843,6503,40728,25507,11881,1126,15220,4532,,,,,,,,,,,,,,,,,1026,,0.0,8.0,25507
MWG,2,2020,30910,2166,8712,1287,18076,7436,6175,38346,24073,10590,1124,14273,4532,,,,,,,,,,,,,,,,,684,,0.0,9.0,24073
MWG,1,2020,30122,3273,3800,1443,20959,6748,5538,36870,23491,10495,1123,13379,4532,,,,,,,,,,,,,,,,,979,,0.0,8.0,23491
MWG,4,2019,35012,3177,3075,1815,25745,6696,5404,41708,29565,13031,1122,12144,4435,,,,,,,,,,,,,,,,,718,,0.0,8.0,29565
MWG,3,2019,26687,3697,4275,1247,16990,5667,4478,32353,21064,8913,1121,11290,4435,,,,,,,,,,,,,,,,,1107,,0.0,8.0,21064
MWG,2,2019,27618,3293,6133,1310,16424,5149,3930,32767,22336,9090,1120,10431,4435,,,,,,,,,,,,,,,,,1196,,0.0,7.0,22336
MWG,1,2019,25629,2839,3830,1919,16613,4776,3633,30405,20388,8618,1175,10017,4435,,,,,,,,,,,,,,,,,989,,0.0,7.0,20388
MWG,4,2018,23390,3750,51,1560,17446,4751,3333,28140,19157,5797,1248,8983,4435,,,,,,,,,,,,,,,,,1218,,,6.0,19157
MWG,3,2018,20874,5070,660,1505,13305,4672,3331,25546,17384,7380,1296,8163,3232,,,,,,,,,,,,,,,,,982,,,5.0,17384
MWG,2,2018,19675,2905,663,1434,14275,4668,3418,24343,16827,6744,1339,7515,3232,,,,,,,,,,,,,,,,,697,,,5.0,16827
MWG,1,2018,18988,2344,3,1731,14417,4671,3500,23659,16391,6894,1362,7268,3232,,,,,,,,,,,,,,,,,692,,,5.0,16391
MWG,4,2017,18864,3411,0,2775,12050,3949,3464,22813,16905,5604,1192,5909,3170,,,,,,,,,,,,,,,,,807,,,3.0,16905
MWG,3,2017,13168,2932,0,1149,8802,3465,3003,16632,11388,3901,59,5244,3078,,,,,,,,,,,,,,,,,533,,,2.0,11388
MWG,2,2017,11577,1519,0,1081,8751,3074,2598,14651,9972,3978,0,4679,3078,,,,,,,,,,,,,,,,,314,,,2.0,9972
MWG,1,2017,11359,826,0,997,9237,2748,2303,14107,9709,5308,0,4398,1540,,,,,,,,,,,,,,,,,257,,,2.0,9709
MWG,4,2016,12288,997,0,1410,9371,2518,2096,14806,10965,4789,0,3841,1540,,,,,,,,,,,,,,,,,322,,,2.0,10965
MWG,3,2016,8258,574,0,864,6501,1918,1558,10176,6691,2794,0,3486,1469,,,,,,,,,,,,,,,,,250,,,2.0,6691
MWG,2,2016,6585,596,0,658,5083,1410,1094,7995,4896,1791,0,3098,1469,,,,,,,,,,,,,,,,,309,,,2.0,4896
MWG,1,2016,6779,428,0,545,5578,1186,912,7965,5063,1999,0,2901,1469,,,,,,,,,,,,,,,,,327,,,2.0,5063
MWG,4,2015,6176,344,0,636,4933,1089,849,7266,4782,2053,0,2484,1469,,,,,,,,,,,,,,,,,175,,,2.0,4782
MWG,3,2015,3931,469,0,427,2911,883,672,4814,2662,883,0,2152,1399,,,,,,,,,,,,,,,,,138,,,1.0,2662
MWG,2,2015,3259,395,0,329,2430,764,588,4022,2086,667,0,1936,1399,,,,,,,,,,,,,,,,,72,,,10.0,2086
MWG,1,2015,3031,235,0,339,2352,634,505,3666,1950,781,0,1705,1120,,,,,,,,,,,,,,,,,65,,,0.0,1950
MWG,4,2014,2838,213,0,297,2195,570,434,3407,1923,619,0,1475,1120,,,,,,,,,,,,,,,,,48,,,0.0,1923
